UBC;TALDO1;SORBS1;SNCG;REEP6;PLIN2;MGLL;LAMA4;ITGA7;GBE1;GADD45A;FABP4;DHCR7;COL4A1;COL15A1;CMBL;CDKN2C;C3;APOE;APLP2;ALDOA;ALDH2;ACAA2;ABCA1
-2,829992e-01;-1,681642e+00;-0,2175869;-0,671310468; 2,50000000;-0,2902678; 2,5000000000;-0,7654589801; 5,105073e-02;-1,484801e-01; 1,0833495669;-0,07734909;-0,4326389315; 2,5000000000;-0,21810188;-1,178536e+00; 1,579816e+00; 0,1196460191;-0,2431283; 1,080950e+00; 0,9241941547;-0,659020600;-1,071508e+00;-0,35744315
 4,165541e-01; 1,651906e+00;-0,2218497;-0,641108202; 2,01374668;-0,2516732;-0,6311609323; 0,3106920460;-2,724367e-02; 5,799351e-01; 1,4366696099;-0,09259510; 1,9042581353;-1,0228097664;-0,18215147;-1,296141e+00; 3,827480e-01;-0,0448266260;-0,2631298;-1,149384e+00;-0,6137421446;-0,628047040; 2,281803e-01;-0,39699513
-2,270848e+00;-6,032799e-01;-0,2262282; 0,555914826;-0,51759493;-0,2120304; 0,5789036838; 0,4082368061;-1,076646e-01;-9,918336e-01; 0,6907428830; 2,50000000; 0,3294654298;-0,2069857597;-0,14522464;-8,744766e-01; 9,953422e-01;-0,2137663924;-0,2836746;-1,339028e+00;-1,3691097706; 0,465572769; 3,565377e-01;-0,43762136
 3,438446e-01; 1,210894e-01;-0,2230694;-0,632465780;-0,46621211;-0,2406293;-0,6075330134;-0,7304646829;-4,964772e-02; 5,597327e-01;-0,7980171760;-0,09695777; 0,5110576281;-0,9696188396;-0,17186421;-1,329794e+00; 5,030935e-01;-0,0918907111;-0,2688533;-1,202216e+00;-0,8624195173;-0,619183911;-1,015121e+00;-0,40831299
 6,560467e-02;-5,884256e-01;-0,2295340;-0,586663253;-0,57137064;-0,1820997;-0,4823113567; 0,4217257354;-1,683832e-01;-1,314470e+00;-0,2295441401;-0,12007874;-1,0344435324;-0,6877211409;-0,11734447;-1,508145e+00; 5,864020e-01;-0,3413177861;-0,2991861;-4,568983e-01;-1,8904866138;-0,572211696; 1,316684e+00;-0,46829461
-5,590508e-02; 1,254076e+00;-0,2287540; 0,807102051;-0,55868187;-0,1891621;-0,4974210054;-0,6941810870;-1,540562e-01;-1,238341e+00; 0,5472429775;-0,11728888; 0,4181597362; 1,5024237138;-0,12392299; 4,441527e-01;-6,382302e-01;-0,3112211114;-0,2955261;-7,643078e-01;-0,7096033658; 0,696369745;-6,920363e-02;-0,46105703
 1,795364e+00;-1,743920e+00;-0,2081449;-0,738208686;-0,22343582;-0,3757550;-0,8966284534; 2,5000000000; 2,244733e-01; 7,730225e-01; 0,7703487595;-0,04357909; 0,0429780754;-1,6204275051;-0,29773228;-9,180403e-01;-1,003231e+00; 0,4839540105;-0,1988248;-5,557986e-01; 1,8988245053;-0,727627239;-1,168617e+00;-0,26983524
-4,657882e-01;-1,648788e+00;-0,2225678;-0,636019858;-0,45805227;-0,2451710; 1,2015166486;-0,7336664709;-4,043436e-02; 4,546357e-01;-0,4354311450;-0,09516368;-0,6835397013; 0,0185325082;-0,17609470;-1,315955e+00; 3,403155e-01;-0,0725362497;-0,2664996;-1,180489e+00;-0,8025627555;-0,622828752; 1,749833e-01;-0,40365868
 3,342538e-01; 2,198165e+00;-0,2307326;-0,578170704;-0,59086877;-0,1712473;-0,4590931830;-0,6815514816;-1,903988e-01;-1,431452e+00;-0,1799798788;-0,12436575;-1,0948218326;-0,6354526283;-0,10723560;-5,351123e-01; 6,453894e-01;-0,3875657061;-0,3048103;-1,534127e+00;-1,2705849472;-0,563502268; 2,500000e+00;-0,47941620
-4,653104e-01;-6,809750e-02;-0,2206981; 2,500000000;-0,42763762;-0,2620993; 1,1918038497; 1,5721614578;-6,092886e-03;-4,521199e-01;-1,5541330795;-0,08847648; 1,2782054932;-0,0482808543;-0,19186327;-1,264371e+00;-7,809052e-01;-0,0003952900;-0,2577265;-1,646774e-01;-0,0141329004;-0,636414368;-1,039510e+00;-0,38631039
 2,073334e+00; 1,972217e+00;-0,2253651;-0,616200473;-0,50355581;-0,2198444; 2,5000000000; 0,0643227485;-9,181285e-02;-9,076036e-01; 0,8779979363;-0,10516844; 0,0106795624; 1,0257530850;-0,15250326;-7,079742e-01; 2,185416e+00;-0,1804667868;-0,2796250; 1,140223e+00;-0,4907546181;-0,602503226; 6,637262e-01;-0,42961355
-3,271747e-01; 6,891239e-01;-0,2278355; 1,074187414;-0,54374099;-0,1974779;-0,5152124495;-0,7000436408;-1,371863e-01;-1,148701e+00;-0,8914347190;-0,11400387;-0,0002455302; 0,1347570362;-0,13166914;-1,002861e-01;-6,544972e-01;-0,2757826099;-0,2912164; 9,192663e-01;-0,9862041629; 2,079430165; 1,524428e+00;-0,45253487
-5,841624e-01; 2,880771e-01;-0,2241851;-0,624560979;-0,48436083;-0,2305280; 1,0564031168; 0,1781464817;-7,013961e-02;-7,924401e-01;-0,5070740415;-0,10094808; 0,2000290269; 1,2131813413;-0,16245495; 8,836232e-01; 1,579984e+00;-0,1349379317;-0,2740883;-1,250539e+00;-1,0906318899;-0,611077240;-1,003647e+00;-0,41866488
 4,098744e-01;-1,670957e+00;-0,2192069;-0,659832913;-0,40337962;-0,2756010;-0,6823532878;-0,7551191111; 2,129706e-02;-3,065800e-01;-0,5115873204;-0,08314293;-0,5142393199;-1,1380534678;-0,20443990;-3,724753e-01;-8,073162e-01; 0,0571426327;-0,2507293;-1,034918e+00;-1,4151497779;-0,647249935;-1,054847e+00;-0,37247381
-5,347319e-01; 1,468690e+00;-0,2292502; 0,798320349;-0,56675463;-0,1846689; 1,8982972220;-0,6910134686;-1,631713e-01;-1,286775e+00;-0,6028477854;-0,11906383;-1,0201495312; 0,6249935845;-0,11973765;-1,500317e+00; 1,750216e+00;-0,3303690211;-0,2978547;-2,610998e-01;-1,6169046815;-0,574273572; 2,079606e+00;-0,46566168
-7,813871e-01;-3,420846e-02;-0,2224281;-0,637009607;-0,45577989;-0,2464358; 2,5000000000; 0,2945642814;-3,786860e-02;-6,209641e-01;-0,8770890728;-0,09466406; 0,4251626748; 0,7923253654;-0,17727282; 7,495972e-01; 3,713910e-01;-0,0671463688;-0,2658441;-1,174439e+00;-1,0326537993;-0,623843776;-1,021717e+00;-0,40236253
 1,156111e+00; 1,047397e+00;-0,2248332;-0,619969032;-0,49490353;-0,2246601;-0,5733675731; 0,6482030827;-8,204348e-02;-8,556928e-01; 1,7153635534;-0,10326608; 0,0273308042;-0,8927059538;-0,15698906;-1,775231e-01; 2,492694e+00;-0,1599443214; 1,5896798; 4,329396e-01;-0,2162092849; 0,718451994;-7,430738e-02; 1,52795146
-3,089224e-01; 1,245640e+00;-0,2266867;-0,606836666;-0,52505428;-0,2078787; 0,8165720956; 1,0920943371;-1,160870e-01;-2,256740e-01; 0,8262927182;-0,10989526;-0,8910194121; 1,0086507197;-0,14135732;-7,768340e-01;-6,748424e-01;-0,2314593235;-0,2858262; 3,019028e-01;-0,2333415437;-0,592900289;-8,806757e-02;-0,44187611
 4,101493e-01; 2,066643e+00;-0,2240793;-0,625310824; 2,50000000;-0,2314862;-0,5879717457;-0,7240189451;-6,819577e-02;-7,821112e-01;-0,4239737661;-0,10056957;-0,7596762418;-0,9255827160;-0,16334751; 1,414272e-01;-7,210220e-01;-0,1308544968;-0,2735917; 3,293918e-01;-0,0485783618;-0,611846234;-1,004735e+00;-0,41768291
-7,327562e-01;-1,622315e+00;-0,2265815;-0,607581983;-0,52334310;-0,2088311; 1,9535311354; 0,6604055145;-1,141549e-01;-1,026321e+00;-0,6032865051;-0,10951903;-0,8857205322; 2,5000000000;-0,14224448;-2,248410e-01;-6,767055e-01;-0,2274005446;-0,2853327;-9,134146e-02;-1,8135843299;-0,593664640;-9,790003e-01;-0,44090007
 8,023396e-01;-2,803400e-01;-0,2268361;-0,605778683;-0,52748331;-0,2065267;-0,5345719174; 0,7613907026;-1,188296e-01;-1,051161e+00;-0,2123294027;-0,11042933;-0,0058192416; 1,6308711664;-0,14009798;-1,445990e-01;-6,721978e-01;-0,2372207862;-0,2865269;-1,066193e-02;-0,8930163368; 0,841781873;-9,763826e-01;-0,44326161
-6,788654e-01; 3,034206e-01;-0,2280448;-0,597214456;-0,54714601;-0,1955828; 0,7612469420; 1,0096201088;-1,410310e-01;-1,169130e+00;-0,3671015366;-0,11475252;-0,2117592309; 1,7143479466;-0,12990379; 3,328494e-02;-6,507900e-01;-0,2838590420;-0,2921986; 1,589627e-01;-0,9144399198;-0,583032352; 1,081345e+00;-0,45447707
 4,525168e-01;-7,440775e-01;-0,2239158;-0,626469345;-0,47997940;-0,2329667; 0,3844652765; 0,6374644661;-6,519249e-02;-7,661530e-01; 1,6093163270;-0,09998475;-0,7514396668; 1,0830117116;-0,16472652; 1,038609e+00;-7,239179e-01;-0,1245455338;-0,2728245;-7,446232e-01;-0,6229133208;-0,613034341;-1,006417e+00;-0,41616574
-1,811722e+00;-4,585748e-01;-0,2315647;-0,572275248;-0,60440421;-0,1637137;-0,4429753202;-0,6762403985;-2,056818e-01;-1,512660e+00;-1,4007854598;-0,12734175;-1,1367359457; 1,5052445098;-0,10021811;-4,764855e-01; 7,613712e-01;-0,4196706269;-0,3087146;-1,570167e+00;-2,5000000000;-0,557456255;-9,277493e-01;-0,48713671
-1,985307e+00; 2,528793e-01;-0,2290166;-0,590329174;-0,56295401;-0,1867843;-0,4923337874;-0,6925047706;-1,588799e-01;-1,263973e+00;-0,8893478441;-0,11822819;-0,0843537457;-0,7102835332;-0,12170809;-7,357791e-01;-6,335789e-01;-0,3213542620;-0,2967584;-6,271073e-02;-1,6873415032;-0,575971235;-9,539562e-01;-0,46349383
-1,435414e+00; 7,738157e-01;-0,2263285;-0,609375076;-0,51922631;-0,2111224;-0,5444042630; 0,2249527262;-1,095066e-01;-1,001621e+00;-0,8819810257;-0,10861388;-0,8729724286; 1,8291602229;-0,14437884; 7,256394e-03; 3,374641e-01;-0,2176358895;-0,2841452;-1,343372e+00;-0,4650260462;-0,595503524; 9,636588e-01;-0,43855189
-4,715573e-01;-6,154206e-02;-0,2160309; 1,280718780;-0,35171618;-0,3043561; 1,1505748447; 0,2644922919; 7,963075e-02; 3,383368e-03;-0,9605417350;-0,07178380;-0,3542573193; 1,1182846840;-0,23122496; 4,324960e-01; 1,082455e+00; 0,1796839221;-0,2358271; 6,238505e-02; 0,3982572137;-0,670326964;-1,087511e+00;-0,34300538
-1,736963e+00; 1,128907e+00;-0,2306232;-0,578945784;-0,58908926;-0,1722378;-0,4612122100; 1,7323965229;-1,883895e-01;-6,687243e-01; 1,2473601759;-0,12397449;-0,3514274225; 2,5000000000;-0,10815820;-9,328206e-01;-6,051241e-01;-0,3833448491;-0,3042970; 2,994082e-02;-1,2978444772;-0,564297141; 5,425821e-01;-0,47840117
-9,554010e-01; 3,280888e-01;-0,2218164;-0,641343584;-0,44582947;-0,2519740;-0,6318044536; 0,5623073868;-2,663348e-02;-5,612648e-01;-1,5383513843;-0,09247628;-0,6456903430;-1,0242584548;-0,18243165;-1,295225e+00;-7,610988e-01;-0,0435448060;-0,2629740; 5,257966e-02;-1,0377722995;-0,628288433;-1,028008e+00;-0,39668688
-1,514417e+00; 9,229300e-01;-0,2093163;-0,729909436;-0,24249016;-0,3651496;-0,8739387504;-0,8182494601; 2,029589e-01; 6,587029e-01; 0,9921754736;-0,04776852;-0,0160259495;-1,5693486803;-0,28785351;-9,503569e-01;-9,824853e-01; 0,4387587431;-0,2043210;-6,065327e-01; 0,4034172587;-0,719116047;-1,156570e+00;-0,28070369
 1,531471e+00; 5,437750e-01;-0,2193110; 1,363924735; 2,10829732;-0,2746583;-0,6803365866;-0,7544545771; 1,938482e-02;-3,167409e-01; 2,2112699736;-0,08351529; 0,6277061764;-0,0493217729;-0,20356186; 3,840257e-01;-8,054723e-01; 0,0531255969;-0,2512179;-5,036605e-02;-0,1398726694;-0,646493445; 1,849188e+00;-0,37343982
 1,018784e+00; 1,213246e+00;-0,2299358;-0,583816215;-0,57790718;-0,1784616;-0,4745277075; 1,2772924495;-1,757637e-01;-4,524031e-01; 0,0922723812;-0,12151591;-1,0546847242; 0,1655447084;-0,11395558; 2,055968e-01; 2,830529e-01;-0,3568219162;-0,3010716; 7,067749e-01;-1,3283725844;-0,569291951; 1,406814e+00;-0,47202300
-1,033246e-01;-1,647563e+00;-0,2227536;-0,634703584;-0,46107432;-0,2434890;-0,6136510492; 0,9460458378;-4,384658e-02;-6,527288e-01; 1,1751163119;-0,09582813;-0,6928978329; 0,7147807085;-0,17452791;-1,321080e+00; 3,122601e-01;-0,0797042906;-0,2673713; 3,606330e-01; 0,2717689850;-0,621478863;-1,018370e+00;-0,40538243
-1,148916e+00; 8,313519e-01;-0,2318825; 2,500000000;-0,60957314; 2,5000000;-0,4368202139;-0,6742121965;-2,115180e-01;-2,363277e-01; 0,2834800234;-0,12847824; 0,1299740836; 1,4596037581;-0,09753826;-1,572938e+00;-5,828221e-01;-0,4319308878;-0,3102056;-1,583929e+00;-2,5000000000;-0,555147397; 5,101252e-01;-0,49008503
-1,008775e+00;-1,686247e+00;-0,2168887;-0,676257783;-0,36566958;-0,2965898;-0,7272580043;-0,7699159041; 6,387583e-02;-8,033236e-02;-0,3335543828;-0,07485170;-0,3974656886;-1,2391425013;-0,22399078; 6,055629e-01;-8,483732e-01; 0,1465876408;-0,2398519;-9,345107e-01; 0,6722019917;-0,664094258;-1,078689e+00;-0,35096429
 8,638511e-01;-7,803211e-01;-0,2073307;-0,743978009;-0,21018997;-0,3831274;-0,9124014743; 0,2302351724; 2,394294e-01; 8,524932e-01;-0,5901459421;-0,04066675; 0,0839954354;-0,5823568062;-0,30459963; 3,639132e-02; 9,633323e-01; 0,5153720460;-0,1950040; 4,588491e-01; 1,6584385477;-0,733543897; 9,348137e-02;-0,26227991
 1,165050e+00; 9,939551e-01;-0,2225059; 1,897677321;-0,45704542;-0,2457314; 0,7570702906;-0,7340615405;-3,929752e-02; 1,952219e-01;-0,1143032917;-0,09494231; 0,7566053600; 0,8503423161; 2,50000000;-1,314247e+00; 2,406009e+00;-0,0701480969;-0,2662092; 6,113860e-02;-0,1427768013;-0,623278490; 1,161904e+00;-0,40308438
-2,299496e-01; 1,235477e+00;-0,2247115;-0,620831738;-0,49292284;-0,2257626; 1,5948989405; 0,4714958223;-7,980706e-02;-8,438093e-01; 0,1748117498;-0,10283059;-0,7915205833; 1,1368404851;-0,15801595;-3,286750e-01; 2,500000e+00;-0,1552462825;-0,2765580;-1,273336e+00;-0,7017541094;-0,607252762; 4,282661e-01;-0,42354858
-9,816363e-02; 4,346953e-01;-0,2268085;-0,605973967;-0,52703496;-0,2067763; 1,2443906646; 0,2701861063;-1,183234e-01;-1,048471e+00;-0,8484646890;-0,11033075;-0,8971528225; 0,1816459781;-0,14033043;-5,750863e-01;-6,726860e-01;-0,2361573271;-0,2863976;-4,626551e-01;-1,8639023761;-0,592015559;-9,766661e-01;-0,44300588
-5,585381e-01;-1,655732e+00;-0,2215151;-0,643478312;-0,44092832;-0,2547019;-0,6376406850; 0,6372015149;-2,109955e-02;-5,318596e-01;-1,5426031995;-0,09139868;-0,6305133641;-1,0373969187;-0,18497266;-1,286912e+00;-7,664349e-01;-0,0319197071;-0,2615602;-1,134895e+00;-0,9145315659;-0,630477677; 1,699184e+00;-0,39389131
-4,115995e-01;-1,671787e+00;-0,2190810;-0,660724618;-0,40133234;-0,2767405;-0,6847911631;-0,7559224284; 2,360866e-02;-2,942970e-01;-0,8736675750;-0,08269280;-0,5078996840;-1,1435415875;-0,20550132; 4,394636e-01; 1,906174e+00; 0,0619985987;-0,2501388;-1,029467e+00;-0,5330553209;-0,648164413;-1,056142e+00;-0,37130606
-5,530455e-01; 7,411912e-01;-0,2266764;-0,606909893;-0,52488616;-0,2079723; 0,8411656496; 0,6378729268;-1,158971e-01;-2,098167e-01; 0,7060893935;-0,10985830;-0,0802928896; 1,8056431931;-0,14144448; 1,751243e-01; 7,912538e-01;-0,2310605501;-0,2857777;-1,168049e-01;-0,8728489130;-0,592975387; 1,209164e+00;-0,44178022
-1,839294e-01; 9,077811e-01;-0,2244928;-0,622381052;-0,48936575;-0,2277424;-0,5799619064; 1,0208960718;-7,579072e-02;-8,224680e-01; 1,4127264259;-0,10204851;-0,7805056353; 0,1156546279;-0,15986014; 1,610965e-01; 1,809421e+00;-0,1468091713;-0,2755319;-1,263865e+00;-0,3525489495;-0,608841643; 1,085458e+00;-0,42151965
-9,452385e-01; 6,287562e-02;-0,2226353;-0,635541757;-0,45914995;-0,2445600;-0,6159425678; 2,5000000000;-4,167376e-02; 5,576752e-01;-0,3383592902;-0,09540502;-0,6869387941; 2,0084748724;-0,17552561;-1,317817e+00; 1,949300e+00;-0,0751398502;-0,2668162; 1,099457e+00;-0,4484251682;-0,622338440;-1,019586e+00;-0,40428478
-2,350239e+00; 4,428251e-01;-0,2262759;-0,609747533;-0,51837119;-0,2115984;-0,5454225421; 2,0187184656;-1,085410e-01;-9,964909e-01;-1,4754203773;-0,10842586;-0,8703244184; 0,8901595499;-0,14482219;-1,418257e+00; 3,899832e-01;-0,2156075952;-0,2838985;-4,332452e-01;-1,3490419263;-0,595885494; 2,284814e+00;-0,43806413
 1,527428e+00; 3,620157e-01;-0,2247309;-0,620693765;-0,49323961;-0,2255862;-0,5753489548; 1,9221297232;-8,016473e-02;-8,457098e-01; 0,8304987128;-0,10290024;-0,7925015045;-0,8971664198; 2,50000000; 9,447030e-01; 2,500000e+00;-0,1559976380;-0,2766493;-1,274179e+00;-1,0195197413; 1,012618245; 1,619743e+00;-0,42372927
-2,090201e-01;-1,030209e-01;-0,2210919;-0,646476903;-0,43404383;-0,2585337;-0,6458386712; 2,3862298982;-1,332620e-02; 5,851125e-01;-0,4682839172;-0,08988500;-0,6091946988;-0,0584061503;-0,18854195; 2,208646e-01; 1,697995e+00;-0,0155902656;-0,2595744;-1,116564e+00;-0,6955204352;-0,633552844; 1,449175e-01;-0,38996444
-4,023676e-02;-1,629041e+00;-0,2255618;-0,614807252;-0,50675452;-0,2180641; 1,7755266068;-0,7145565158;-9,542454e-02;-9,267948e-01;-0,6727642553;-0,10587173;-0,8343520332; 0,4356501673;-0,15084488;-2,729965e-01; 1,640574e+00;-0,1880538550;-0,2805477;-1,310164e+00;-1,4961537826;-0,601074426; 1,575837e+00;-0,43143807
 1,045734e+00; 8,556311e-01;-0,2229486;-0,633322223;-0,46424580;-0,2417238;-0,6098744827;-0,7312362329;-4,742753e-02;-6,717567e-01;-0,7290094883;-0,09652544; 0,6365137581;-0,9748899312;-0,17288365;-1,326459e+00; 1,546011e+00;-0,0872267746;-0,2682861;-4,234787e-02;-0,7180874256;-0,620062226; 1,495925e+00;-0,40719142
 1,866641e+00; 2,780010e-01;-0,2257692;-0,613337402;-0,51012917;-0,2161858; 0,7083875601; 0,5299788070;-9,923489e-02;-9,470415e-01;-0,4054915648;-0,10661371;-0,8448020278; 2,5000000000;-0,14909528; 9,902831e-01;-6,910922e-01;-0,1960582294;-0,2815211; 1,197233e+00;-0,4790721651;-0,599567039;-1,569212e-01;-0,43336294
-1,386387e+00;-8,735683e-01;-0,2215948;-0,642913694;-0,44222464;-0,2539804;-0,6360970493; 0,1161271513;-2,256323e-02;-5,396371e-01;-1,5414786289;-0,09168369; 0,2818166864;-0,1678988905;-0,18430059;-1,289111e+00;-7,650236e-01;-0,0349944512;-0,2619341;-1,138347e+00;-1,6624773735;-0,629898639;-5,436083e-03;-0,39463071
 1,096081e+00;-1,696667e+00;-0,2153089;-0,687450494;-0,33997211;-0,3108926;-0,7578582766; 0,8971593070; 9,289109e-02; 7,384383e-02; 0,5469894183;-0,06920166;-0,3178904194;-1,3080295178;-0,23731371; 2,404972e+00;-8,763514e-01; 0,2075398483;-0,2324395;-8,660886e-01; 1,3399656855;-0,675572804;-1,094937e+00;-0,33630665
-2,920575e-01;-1,630584e+00;-0,2253278;-0,616464949;-0,50294860;-0,2201824;-0,5637875970; 1,4064243036;-9,112724e-02; 8,706863e-02;-0,9127707138;-0,10503494;-0,8225665364;-0,8711396107;-0,15281807;-8,458390e-04; 2,910939e-01;-0,1790265272;-0,2794499;-1,300030e+00;-0,8840000983;-0,602774456;-9,918947e-01;-0,42926720
 4,192860e-01; 5,612266e-01;-0,2270753;-0,604083232;-0,53137592;-0,2043602;-0,5299366452; 2,5000000000;-1,232248e-01;-1,074515e+00; 1,5140684957;-0,11128519;-0,9105951194; 1,0287384805;-0,13807984; 1,428047e-01; 4,777715e-01;-0,2464537129;-0,2876497; 2,879366e-01;-0,6122225443;-0,590076539;-9,739215e-01;-0,44548193
-6,981586e-01; 6,193453e-01;-0,2248340;-0,619963666;-0,49491586;-0,2246533;-0,5733529015; 2,3243056840;-8,205739e-02;-8,557667e-01;-0,3978283394;-0,10326879;-0,7976921929; 1,2570405778;-0,15698267;-1,378476e+00; 6,582329e-02;-0,1599735455;-0,2771329;-6,236649e-01;-0,7530198539; 0,613608561;-1,473219e-01;-0,42468538
 1,190415e-01;-3,576824e-01;-0,2185029;-0,664820787;-0,39192790;-0,2819748;-0,6959898691; 1,6139650679; 3,422730e-02;-2,378735e-01;-0,3491793648;-0,08062506;-0,4787777195;-1,1687519985;-0,21037708;-4,850342e-01; 1,767214e+00; 0,0843051273;-0,2474261;-1,004426e+00;-0,7600089444;-0,652365188;-8,224453e-02;-0,36594184
-1,624113e+00;-2,713995e-01;-0,2295684;-0,586419784;-0,57192962;-0,1817886; 1,0261221313; 0,1386472380;-1,690144e-01;-1,317824e+00; 0,0892763791;-0,12020164;-1,0361744937; 0,1510942447;-0,11705466;-7,822243e-01; 1,520024e+00;-0,3426436492;-0,2993474;-1,483700e+00;-2,5000000000; 0,850792599; 7,971519e-01;-0,46861345
 6,370021e-02;-4,834395e-01;-0,2240459;-0,625547574;-0,48209570;-0,2317888;-0,5886190066; 2,5000000000;-6,758203e-02;-7,788501e-01;-1,5068898940;-0,10045006;-0,7579930553;-0,9270398231;-0,16362932;-2,452634e-01; 2,291721e+00;-0,1295652278;-0,2734349;-1,244507e+00; 0,0535841260;-0,612089030; 1,532424e+00;-0,41737287
 1,026601e+00;-4,552554e-01;-0,2191243;-0,660417810;-0,40203674;-0,2763484;-0,6839523647;-0,7556460315; 2,281331e-02;-2,985232e-01;-0,1715138237;-0,08284767;-0,5100809592;-1,1416532930;-0,20513612;-1,220951e+00;-8,087783e-01; 0,0603278090;-0,2503420; 1,979701e-01;-0,5357010698;-0,647849769;-1,055696e+00;-0,37170785
 8,457694e-02;-1,717438e+00;-0,2121599;-0,709762032;-0,28874681;-0,3394039;-0,8188568250;-0,8000991207; 1,507301e-01; 3,811785e-01;-0,3360636570;-0,05793887;-0,1592651668; 0,6901092831;-0,26387161;-1,028809e+00;-9,321232e-01; 0,3290419105;-0,2176637; 1,218390e+00; 1,5838483280;-0,698454125;-1,127324e+00;-0,30708813
-2,027085e-01; 1,332004e+00;-0,2237149;-0,627892472;-0,47671202;-0,2347853; 1,3058947206; 1,0645027936;-6,150327e-02;-7,465498e-01; 0,5533360355;-0,09926636;-0,7413218562; 1,9431990213;-0,16642050;-1,347602e+00; 4,097838e-01;-0,1167956022;-0,2718820;-2,671485e-01; 0,0941530318;-0,614493811;-1,008483e+00;-0,41430206
 8,198641e-01; 1,014341e+00;-0,2195152;-0,657648508;-0,40839481;-0,2728096; 1,8171767418;-0,7531512305; 1,563435e-02;-3,366695e-01; 0,2926925775;-0,08424561;-0,5297694803;-1,1246092605;-0,20183976; 7,600221e-01; 1,669920e+00; 0,0452470077;-0,2521760; 2,149862e-01; 0,8922843756;-0,645009746; 2,466509e+00;-0,37533444
-2,864466e-01;-1,659475e+00;-0,2209476;-0,647499389;-0,43169629;-0,2598403;-0,6486340950;-0,7440081198;-1,067557e-02;-4,764705e-01; 0,4190045538;-0,08936885;-0,6019252667; 0,9438487359;-0,18975904;-1,271255e+00;-7,764863e-01;-0,0100221043;-0,2588973; 7,196672e-01;-1,2580978650;-0,634601443; 3,663496e-01;-0,38862542
-6,318155e-01; 5,735824e-01;-0,2236660;-0,628238868;-0,47591673;-0,2352279;-0,5959768620;-0,7266567537;-6,060529e-02;-7,417783e-01; 0,0261488533;-0,09909150;-0,7388591299; 2,5000000000;-0,16683282;-1,346253e+00; 1,915660e+00;-0,1149092297;-0,2716526;-1,228055e+00;-0,4578937305;-0,614849054;-1,008986e+00;-0,41384843
-4,087332e-01; 8,237320e-01;-0,2263251;-0,609398986; 1,73371793;-0,2111530;-0,5444696314;-0,7096843310;-1,094446e-01;-1,001292e+00;-0,0663134077;-0,10860181;-0,8728024398;-0,8276512061;-0,14440730; 4,244380e-02; 3,657090e-01;-0,2175056833;-0,2841293; 1,932135e-01;-0,3695656523;-0,595528045; 1,684232e-01;-0,43852057
 1,146437e+00; 1,626992e-01;-0,2249869;-0,618880424;-0,49740288;-0,2232690;-0,5703913758; 1,8654377245;-8,486552e-02;-8,706881e-01;-0,7573693935;-0,10381561; 0,4374110296; 0,2885497673;-0,15569326;-3,630707e-01;-7,049480e-01;-0,1658725628; 2,5000000; 5,295571e-01;-0,9038308530;-0,605251617; 1,358826e+00;-0,42610397
 8,387688e-01;-1,687913e+00;-0,2166361;-0,678047284;-0,36156104;-0,2988766;-0,7321504032; 2,5000000000; 6,851482e-02;-5,568254e-02; 1,2281727051;-0,07394837;-0,3847431235; 0,0588487144;-0,22612086; 1,318133e+00; 2,500000e+00; 0,1563327342;-0,2386668;-9,235713e-01;-1,8019131328;-0,665929458; 4,677890e-01;-0,34862082
 1,191693e+00;-8,272459e-01;-0,2256062;-0,614492497;-0,50747717;-0,2176618;-0,5583950195; 2,4976512490;-9,624049e-02; 1,800920e+00;-1,4848710951;-0,10603062; 0,8082623923; 0,0290317219;-0,15047022;-1,399781e+00;-6,939796e-01;-0,1897679186;-0,2807562;-1,312088e+00;-0,3178176914; 2,500000000; 2,500000e+00;-0,43185026
 2,906395e-01; 1,871080e+00;-0,2317333;-0,571080649;-0,60714691;-0,1621872;-0,4397093516; 0,4490154403;-2,087786e-01;-1,529115e+00; 0,5119751063;-0,12794478; 1,5510057126;-0,5918159475;-0,09879615; 1,076873e+00; 6,397968e-01;-0,4261760591;-0,3095058; 1,202823e+00;-2,0169330202;-0,556231149; 4,199093e-01;-0,48870112
 1,610589e+00; 1,360148e+00;-0,2278736; 0,589813049;-0,54436059;-0,1971331;-0,5144746345; 2,5000000000;-1,378859e-01;-4,656681e-01;-0,4605546765;-0,11414010; 0,2674445443;-0,1233160972;-0,13134790;-4,628585e-01; 1,804285e+00;-0,2772522522;-0,2913951;-1,410294e+00;-1,0673855341;-0,584276545; 3,967928e-01;-0,45288828
-7,872975e-01;-5,352991e-01;-0,2223293;-0,637709673;-0,45417260;-0,2473304;-0,6218695340; 1,3196097574;-3,605379e-02;-6,113209e-01; 1,0040383143;-0,09431067;-0,6715258614; 2,2354281349;-0,17810613;-1,309375e+00; 2,178231e+00;-0,0633340180; 2,5000000; 7,262837e-01;-0,2482696956;-0,624561720; 1,437375e+00;-0,40144574
 1,062411e+00; 1,873159e+00;-0,2282828;-0,595528177;-0,55101756;-0,1934279; 0,5594618034;-0,6971884342;-1,454024e-01;-5,539403e-01; 0,3879833569;-0,11560375;-0,3450266273; 0,7453371626;-0,12789658; 4,000343e-01; 1,981973e+00;-0,2930420239;-0,2933153;-7,092928e-02;-1,3280314588; 1,946433180; 1,925905e+00;-0,45668537
